Date,Adj Close
2005-08-16,616.75
2005-08-17,615.0
2005-08-18,609.75
2005-08-19,597.25
2005-08-22,607.25
2005-08-23,610.75
2005-08-24,602.5
2005-08-25,587.0
2005-08-26,591.0
2005-08-29,594.0
2005-08-30,599.75
2005-08-31,586.75
2005-09-01,595.75
2005-09-02,588.5
2005-09-05,
2005-09-06,604.75
2005-09-07,595.0
2005-09-08,590.5
2005-09-09,580.5
2005-09-12,575.0
2005-09-13,576.0
2005-09-14,569.5
2005-09-15,568.75
2005-09-16,571.25
2005-09-19,576.0
2005-09-20,572.0
2005-09-21,577.75
2005-09-22,580.5
2005-09-23,574.0
2005-09-26,567.5
2005-09-27,557.5
2005-09-28,562.75
2005-09-29,560.5
2005-09-30,573.25
2005-10-03,581.0
2005-10-04,562.5
2005-10-05,563.5
2005-10-06,564.25
2005-10-07,564.25
2005-10-10,555.5
2005-10-11,563.5
2005-10-12,589.0
2005-10-13,588.25
2005-10-14,589.5
2005-10-17,591.25
2005-10-18,584.5
2005-10-19,589.25
2005-10-20,585.0
2005-10-21,572.25
2005-10-24,575.0
2005-10-25,578.0
2005-10-26,571.5
2005-10-27,571.0
2005-10-28,565.0
2005-10-31,564.75
2005-11-01,574.5
2005-11-02,573.5
2005-11-03,591.75
2005-11-04,580.5
2005-11-07,571.5
2005-11-08,574.25
2005-11-09,578.25
2005-11-10,577.0
2005-11-11,593.0
2005-11-14,590.25
2005-11-15,592.25
2005-11-16,576.75
2005-11-17,579.25
2005-11-18,569.75
2005-11-21,572.25
2005-11-22,572.25
2005-11-23,562.0
2005-11-24,562.0
2005-11-25,554.25
2005-11-28,558.25
2005-11-29,554.0
2005-11-30,558.0
2005-12-01,559.75
2005-12-02,562.75
2005-12-05,573.25
2005-12-06,564.0
2005-12-07,559.0
2005-12-08,566.75
2005-12-09,568.75
2005-12-12,584.0
2005-12-13,597.5
2005-12-14,592.5
2005-12-15,587.25
2005-12-16,592.25
2005-12-19,608.5
2005-12-20,605.25
2005-12-21,606.5
2005-12-22,612.75
2005-12-23,613.0
2005-12-26,
2005-12-27,611.5
2005-12-28,611.0
2005-12-29,597.75
2005-12-30,602.0
2006-01-02,
2006-01-03,617.5
2006-01-04,621.0
2006-01-05,608.0
2006-01-06,600.5
2006-01-09,584.0
2006-01-10,578.25
2006-01-11,574.5
2006-01-12,562.0
2006-01-13,565.0
2006-01-16,
2006-01-17,571.25
2006-01-18,565.75
2006-01-19,565.0
2006-01-20,568.0
2006-01-23,574.5
2006-01-24,571.25
2006-01-25,567.0
2006-01-26,573.0
2006-01-27,589.25
2006-01-30,598.75
2006-01-31,594.25
2006-02-01,579.5
2006-02-02,584.0
2006-02-03,594.75
2006-02-06,587.0
2006-02-07,574.0
2006-02-08,578.0
2006-02-09,587.75
2006-02-10,582.25
2006-02-13,584.25
2006-02-14,583.25
2006-02-15,587.0
2006-02-16,591.5
2006-02-17,601.25
2006-02-20,
2006-02-21,587.5
2006-02-22,574.0
2006-02-23,571.75
2006-02-24,577.25
2006-02-27,579.5
2006-02-28,580.25
2006-03-01,577.5
2006-03-02,591.0
2006-03-03,593.25
2006-03-06,587.0
2006-03-07,578.0
2006-03-08,572.25
2006-03-09,576.5
2006-03-10,578.25
2006-03-13,573.5
2006-03-14,574.75
2006-03-15,584.25
2006-03-16,576.25
2006-03-17,576.5
2006-03-20,572.5
2006-03-21,575.25
2006-03-22,577.0
2006-03-23,574.75
2006-03-24,573.75
2006-03-27,579.5
2006-03-28,581.5
2006-03-29,582.5
2006-03-30,587.75
2006-03-31,571.5
2006-04-03,565.0
2006-04-04,558.75
2006-04-05,561.5
2006-04-06,564.0
2006-04-07,557.75
2006-04-10,555.25
2006-04-11,562.5
2006-04-12,560.5
2006-04-13,563.0
2006-04-14,
2006-04-17,571.5
2006-04-18,575.5
2006-04-19,574.0
2006-04-20,571.25
2006-04-21,569.75
2006-04-24,574.25
2006-04-25,579.5
2006-04-26,575.75
2006-04-27,575.25
2006-04-28,587.25
2006-05-01,593.25
2006-05-02,590.5
2006-05-03,592.75
2006-05-04,590.75
2006-05-05,594.5
2006-05-08,586.0
2006-05-09,592.5
2006-05-10,593.25
2006-05-11,602.75
2006-05-12,600.0
2006-05-15,604.5
2006-05-16,602.75
2006-05-17,604.0
2006-05-18,598.0
2006-05-19,587.0
2006-05-22,582.5
2006-05-23,586.75
2006-05-24,582.5
2006-05-25,584.25
2006-05-26,582.5
2006-05-29,
2006-05-30,583.5
2006-05-31,579.5
2006-06-01,586.75
2006-06-02,609.0
2006-06-05,603.25
2006-06-06,593.5
2006-06-07,597.0
2006-06-08,587.75
2006-06-09,585.75
2006-06-12,600.0
2006-06-13,595.75
2006-06-14,589.5
2006-06-15,592.5
2006-06-16,600.25
2006-06-19,584.5
2006-06-20,585.25
2006-06-21,586.25
2006-06-22,583.0
2006-06-23,580.5
2006-06-26,569.5
2006-06-27,578.0
2006-06-28,578.5
2006-06-29,581.75
2006-06-30,594.75
2006-07-03,
2006-07-04,
2006-07-05,594.5
2006-07-06,608.5
2006-07-07,602.0
2006-07-10,603.0
2006-07-11,607.0
2006-07-12,603.0
2006-07-13,597.5
2006-07-14,602.0
2006-07-17,590.0
2006-07-18,589.0
2006-07-19,585.75
2006-07-20,584.25
2006-07-21,577.0
2006-07-24,583.25
2006-07-25,585.25
2006-07-26,581.75
2006-07-27,574.0
2006-07-28,576.5
2006-07-31,579.5
2006-08-01,573.5
2006-08-02,581.75
2006-08-03,576.0
2006-08-04,577.5
2006-08-07,563.25
2006-08-08,557.5
2006-08-09,562.0
2006-08-10,557.0
2006-08-11,551.0
2006-08-14,549.75
2006-08-15,556.5
2006-08-16,552.25
2006-08-17,551.5
2006-08-18,547.0
2006-08-21,548.25
2006-08-22,549.25
2006-08-23,552.25
2006-08-24,551.5
2006-08-25,543.0
2006-08-28,537.75
2006-08-29,537.0
2006-08-30,542.0
2006-08-31,542.25
2006-09-01,538.5
2006-09-04,
2006-09-05,541.25
2006-09-06,534.0
2006-09-07,538.5
2006-09-08,537.0
2006-09-11,532.0
2006-09-12,527.25
2006-09-13,530.0
2006-09-14,532.0
2006-09-15,549.75
2006-09-18,553.0
2006-09-19,544.25
2006-09-20,549.25
2006-09-21,558.0
2006-09-22,549.25
2006-09-25,545.0
2006-09-26,546.75
2006-09-27,542.5
2006-09-28,552.75
2006-09-29,547.5
2006-10-02,545.25
2006-10-03,542.5
2006-10-04,555.25
2006-10-05,565.5
2006-10-06,564.0
2006-10-09,574.5
2006-10-10,560.5
2006-10-11,562.25
2006-10-12,579.75
2006-10-13,591.5
2006-10-16,589.0
2006-10-17,600.5
2006-10-18,604.5
2006-10-19,608.0
2006-10-20,606.5
2006-10-23,617.5
2006-10-24,623.5
2006-10-25,622.0
2006-10-26,627.75
2006-10-27,635.5
2006-10-30,639.75
2006-10-31,630.25
2006-11-01,645.0
2006-11-02,648.25
2006-11-03,649.0
2006-11-06,649.25
2006-11-07,654.75
2006-11-08,666.25
2006-11-09,657.5
2006-11-10,651.25
2006-11-13,646.5
2006-11-14,656.0
2006-11-15,663.75
2006-11-16,656.5
2006-11-17,660.5
2006-11-20,667.5
2006-11-21,673.0
2006-11-22,674.0
2006-11-23,674.0
2006-11-24,
2006-11-27,688.0
2006-11-28,686.25
2006-11-29,682.25
2006-11-30,685.5
2006-12-01,677.0
2006-12-04,659.25
2006-12-05,664.25
2006-12-06,654.25
2006-12-07,662.0
2006-12-08,656.0
2006-12-11,666.75
2006-12-12,663.0
2006-12-13,661.0
2006-12-14,662.75
2006-12-15,657.5
2006-12-18,648.0
2006-12-19,653.5
2006-12-20,648.25
2006-12-21,650.25
2006-12-22,659.5
2006-12-25,
2006-12-26,671.5
2006-12-27,669.5
2006-12-28,675.75
2006-12-29,683.5
2007-01-01,
2007-01-02,
2007-01-03,669.25
2007-01-04,662.75
2007-01-05,668.0
2007-01-08,665.0
2007-01-09,653.5
2007-01-10,653.75
2007-01-11,664.0
2007-01-12,706.0
2007-01-15,
2007-01-16,708.5
2007-01-17,722.0
2007-01-18,716.25
2007-01-19,717.75
2007-01-22,717.25
2007-01-23,727.25
2007-01-24,715.0
2007-01-25,713.25
2007-01-26,710.5
2007-01-29,709.5
2007-01-30,721.0
2007-01-31,719.5
2007-02-01,721.5
2007-02-02,736.75
2007-02-05,740.0
2007-02-06,738.75
2007-02-07,741.0
2007-02-08,743.75
2007-02-09,749.25
2007-02-12,745.25
2007-02-13,755.0
2007-02-14,750.5
2007-02-15,758.75
2007-02-16,767.0
2007-02-20,771.0
2007-02-21,781.25
2007-02-22,783.75
2007-02-23,778.25
2007-02-26,778.75
2007-02-27,763.5
2007-02-28,773.25
2007-03-01,746.25
2007-03-02,739.0
2007-03-05,735.75
2007-03-06,733.0
2007-03-07,742.75
2007-03-08,745.0
2007-03-09,746.5
2007-03-12,752.25
2007-03-13,744.0
2007-03-14,736.5
2007-03-15,750.5
2007-03-16,753.5
2007-03-19,759.5
2007-03-20,764.75
2007-03-21,766.5
2007-03-22,771.75
2007-03-23,769.5
2007-03-26,758.5
2007-03-27,757.0
2007-03-28,770.75
2007-03-29,778.25
2007-03-30,761.25
2007-04-02,779.0
2007-04-03,763.75
2007-04-04,761.0
2007-04-05,760.5
2007-04-09,749.0
2007-04-10,742.5
2007-04-11,746.5
2007-04-12,738.25
2007-04-13,738.0
2007-04-16,736.0
2007-04-17,724.0
2007-04-18,715.5
2007-04-19,718.25
2007-04-20,723.25
2007-04-23,721.25
2007-04-24,709.75
2007-04-25,721.5
2007-04-26,718.25
2007-04-27,723.0
2007-04-30,728.5
2007-05-01,741.25
2007-05-02,734.25
2007-05-03,733.75
2007-05-04,733.5
2007-05-07,729.0
2007-05-08,726.0
2007-05-09,733.75
2007-05-10,733.0
2007-05-11,750.0
2007-05-14,762.25
2007-05-15,778.0
2007-05-16,792.75
2007-05-17,792.75
2007-05-18,792.5
2007-05-21,800.5
2007-05-22,793.25
2007-05-23,800.5
2007-05-24,805.25
2007-05-25,812.5
2007-05-29,797.5
2007-05-30,808.25
2007-05-31,806.25
2007-06-01,817.5
2007-06-04,815.75
2007-06-05,828.25
2007-06-06,822.25
2007-06-07,832.0
2007-06-08,821.5
2007-06-11,830.0
2007-06-12,826.5
2007-06-13,825.75
2007-06-14,827.5
2007-06-15,847.25
2007-06-18,855.25
2007-06-19,829.0
2007-06-20,839.0
2007-06-21,818.5
2007-06-22,797.0
2007-06-25,804.25
2007-06-26,807.0
2007-06-27,803.5
2007-06-28,809.75
2007-06-29,850.0
2007-07-02,865.0
2007-07-03,
2007-07-05,854.5
2007-07-06,864.75
2007-07-09,870.0
2007-07-10,889.0
2007-07-11,891.0
2007-07-12,910.0
2007-07-13,913.0
2007-07-16,871.75
2007-07-17,833.75
2007-07-18,851.25
2007-07-19,856.0
2007-07-20,850.25
2007-07-23,816.25
2007-07-24,820.25
2007-07-25,815.0
2007-07-26,821.5
2007-07-27,815.5
2007-07-30,822.75
2007-07-31,834.0
2007-08-01,825.75
2007-08-02,831.0
2007-08-03,839.0
2007-08-06,826.0
2007-08-07,838.5
2007-08-08,855.0
2007-08-09,858.0
2007-08-10,850.0
2007-08-13,861.0
2007-08-14,850.0
2007-08-15,839.0
2007-08-16,799.25
2007-08-17,811.5
2007-08-20,811.75
2007-08-21,815.75
2007-08-22,831.25
2007-08-23,842.0
2007-08-24,849.0
2007-08-27,856.5
2007-08-28,855.25
2007-08-29,858.5
2007-08-30,870.5
2007-08-31,868.0
2007-09-04,892.5
2007-09-05,889.0
2007-09-06,878.0
2007-09-07,891.0
2007-09-10,903.5
2007-09-11,905.0
2007-09-12,925.0
2007-09-13,928.0
2007-09-14,941.0
2007-09-17,968.5
2007-09-18,969.5
2007-09-19,971.0
2007-09-20,988.5
2007-09-21,979.0
2007-09-24,978.75
2007-09-25,973.0
2007-09-26,990.75
2007-09-27,1009.0
2007-09-28,991.25
2007-10-01,991.5
2007-10-02,943.75
2007-10-03,951.0
2007-10-04,954.25
2007-10-05,940.5
2007-10-08,925.5
2007-10-09,950.25
2007-10-10,968.25
2007-10-11,981.5
2007-10-12,976.75
2007-10-15,987.0
2007-10-16,977.5
2007-10-17,974.25
2007-10-18,991.5
2007-10-19,983.25
2007-10-22,976.5
2007-10-23,981.75
2007-10-24,976.25
2007-10-25,994.75
2007-10-26,995.5
2007-10-29,1011.0
2007-10-30,992.0
2007-10-31,1010.0
2007-11-01,990.75
2007-11-02,1001.75
2007-11-05,1005.75
2007-11-06,1029.5
2007-11-07,1023.75
2007-11-08,1028.0
2007-11-09,1043.0
2007-11-12,1032.75
2007-11-13,1044.25
2007-11-14,1066.0
2007-11-15,1078.75
2007-11-16,1077.75
2007-11-19,1070.5
2007-11-20,1087.0
2007-11-21,1084.0
2007-11-23,
2007-11-26,1103.75
2007-11-27,1091.0
2007-11-28,1096.75
2007-11-29,1098.0
2007-11-30,1080.0
2007-12-03,1078.75
2007-12-04,1091.5
2007-12-05,1099.5
2007-12-06,1098.75
2007-12-07,1119.75
2007-12-10,1125.75
2007-12-11,1135.5
2007-12-12,1151.5
2007-12-13,1146.0
2007-12-14,1157.0
2007-12-17,1156.75
2007-12-18,1149.75
2007-12-19,1159.0
2007-12-20,1160.75
2007-12-21,1177.5
2007-12-24,
2007-12-26,1220.75
2007-12-27,1212.5
2007-12-28,1207.75
2007-12-31,1199.0
2008-01-02,1232.5
2008-01-03,1251.5
2008-01-04,1249.0
2008-01-07,1236.0
2008-01-08,1256.5
2008-01-09,1249.0
2008-01-10,1244.0
2008-01-11,1286.0
2008-01-14,1297.0
2008-01-15,1301.5
2008-01-16,1277.0
2008-01-17,1271.0
2008-01-18,1263.0
2008-01-22,1239.5
2008-01-23,1189.5
2008-01-24,1230.5
2008-01-25,1243.0
2008-01-28,1253.75
2008-01-29,1266.75
2008-01-30,1275.75
2008-01-31,1274.5
2008-02-01,1287.25
2008-02-04,1326.0
2008-02-05,1323.0
2008-02-06,1318.5
2008-02-07,1331.5
2008-02-08,1339.0
2008-02-11,1326.0
2008-02-12,1321.0
2008-02-13,1328.5
2008-02-14,1368.0
2008-02-15,1373.75
2008-02-19,1398.5
2008-02-20,1397.75
2008-02-21,1405.75
2008-02-22,1420.0
2008-02-25,1452.0
2008-02-26,1466.75
2008-02-27,1459.0
2008-02-28,1498.5
2008-02-29,1522.0
2008-03-03,1544.5
2008-03-04,1494.0
2008-03-05,1490.5
2008-03-06,1443.0
2008-03-07,1341.0
2008-03-10,1388.0
2008-03-11,1392.5
2008-03-12,1379.0
2008-03-13,1387.0
2008-03-14,1340.0
2008-03-17,1302.75
2008-03-18,1307.0
2008-03-19,1257.0
2008-03-20,1207.0
2008-03-24,1257.0
2008-03-25,1307.0
2008-03-26,1352.0
2008-03-27,1327.25
2008-03-28,1267.25
2008-03-31,1197.25
2008-04-01,1211.0
2008-04-02,1243.0
2008-04-03,1257.0
2008-04-04,1277.0
2008-04-07,1255.0
2008-04-08,1251.5
2008-04-09,1313.0
2008-04-10,1356.0
2008-04-11,1332.5
2008-04-14,1372.5
2008-04-15,1380.0
2008-04-16,1344.75
2008-04-17,1350.5
2008-04-18,1361.5
2008-04-21,1315.5
2008-04-22,1374.75
2008-04-23,1372.0
2008-04-24,1348.75
2008-04-25,1325.75
2008-04-28,1283.5
2008-04-29,1279.5
2008-04-30,1301.75
2008-05-01,1258.75
2008-05-02,1292.5
2008-05-05,1273.0
2008-05-06,1264.5
2008-05-07,1297.25
2008-05-08,1298.25
2008-05-09,1349.5
2008-05-12,1335.0
2008-05-13,1374.5
2008-05-14,1371.0
2008-05-15,1347.5
2008-05-16,1378.0
2008-05-19,1333.0
2008-05-20,1331.5
2008-05-21,1349.0
2008-05-22,1324.75
2008-05-23,1368.0
2008-05-27,1347.75
2008-05-28,1372.75
2008-05-29,1322.75
2008-05-30,1363.5
2008-06-02,1365.5
2008-06-03,1359.5
2008-06-04,1389.0
2008-06-05,1452.0
2008-06-06,1457.5
2008-06-09,1452.0
2008-06-10,1446.5
2008-06-11,1516.5
2008-06-12,1536.5
2008-06-13,1560.0
2008-06-16,1534.0
2008-06-17,1558.0
2008-06-18,1556.0
2008-06-19,1545.5
2008-06-20,1532.5
2008-06-23,1515.0
2008-06-24,1501.0
2008-06-25,1537.5
2008-06-26,1574.25
2008-06-27,1581.5
2008-06-30,1605.0
2008-07-01,1628.0
2008-07-02,1645.75
2008-07-03,
2008-07-07,1589.0
2008-07-08,1561.0
2008-07-09,1578.0
2008-07-10,1609.5
2008-07-11,1630.5
2008-07-14,1595.0
2008-07-15,1542.0
2008-07-16,1573.0
2008-07-17,1521.0
2008-07-18,1470.0
2008-07-21,1409.5
2008-07-22,1416.75
2008-07-23,1394.25
2008-07-24,1385.0
2008-07-25,1398.75
2008-07-28,1400.25
2008-07-29,1384.25
2008-07-30,1394.0
2008-07-31,1395.75
2008-08-01,1357.75
2008-08-04,1287.0
2008-08-05,1262.5
2008-08-06,1220.5
2008-08-07,1243.0
2008-08-08,1199.0
2008-08-11,1215.0
2008-08-12,1220.0
2008-08-13,1270.0
2008-08-14,1245.5
2008-08-15,1211.5
2008-08-18,1279.0
2008-08-19,1267.0
2008-08-20,1293.75
2008-08-21,1341.0
2008-08-22,1321.0
2008-08-25,1339.25
2008-08-26,1337.5
2008-08-27,1348.0
2008-08-28,1332.5
2008-08-29,1332.0
2008-09-02,1301.5
2008-09-03,1251.0
2008-09-04,1234.0
2008-09-05,1180.0
2008-09-08,1194.5
2008-09-09,1209.0
2008-09-10,1181.5
2008-09-11,1216.0
2008-09-12,1490.0
2008-09-15,1179.0
2008-09-16,1124.0
2008-09-17,1139.0
2008-09-18,1116.0
2008-09-19,1143.5
2008-09-22,1205.0
2008-09-23,1187.0
2008-09-24,1187.0
2008-09-25,1183.0
2008-09-26,1164.0
2008-09-29,1094.0
2008-09-30,1045.0
2008-10-01,1053.0
2008-10-02,1004.0
2008-10-03,992.0
2008-10-06,922.0
2008-10-07,926.0
2008-10-08,964.0
2008-10-09,980.0
2008-10-10,910.0
2008-10-13,928.0
2008-10-14,896.0
2008-10-15,858.0
2008-10-16,867.0
2008-10-17,894.0
2008-10-20,929.0
2008-10-21,908.0
2008-10-22,859.0
2008-10-23,884.5
2008-10-24,863.75
2008-10-27,893.0
2008-10-28,878.75
2008-10-29,937.25
2008-10-30,934.0
2008-10-31,925.25
2008-11-03,928.25
2008-11-04,949.5
2008-11-05,894.75
2008-11-06,899.5
2008-11-07,911.75
2008-11-10,940.0
2008-11-11,908.0
2008-11-12,885.25
2008-11-13,887.0
2008-11-14,878.0
2008-11-17,906.5
2008-11-18,902.0
2008-11-19,897.0
2008-11-20,856.0
2008-11-21,840.0
2008-11-24,884.0
2008-11-25,883.0
2008-11-26,886.0
2008-11-28,
2008-12-01,846.0
2008-12-02,827.0
2008-12-03,830.0
2008-12-04,811.0
2008-12-05,783.5
2008-12-08,820.5
2008-12-09,813.0
2008-12-10,829.5
2008-12-11,856.5
2008-12-12,854.0
2008-12-15,846.0
2008-12-16,858.5
2008-12-17,864.0
2008-12-18,869.5
2008-12-19,868.25
2008-12-22,886.5
2008-12-23,901.0
2008-12-24,
2008-12-26,951.75
2008-12-29,938.5
2008-12-30,945.75
2008-12-31,
2009-01-02,970.0
2009-01-05,983.75
2009-01-06,1014.25
2009-01-07,990.0
2009-01-08,989.0
2009-01-09,1037.5
2009-01-12,954.0
2009-01-13,969.5
2009-01-14,978.0
2009-01-15,994.5
2009-01-16,1020.0
2009-01-20,992.0
2009-01-21,1020.5
2009-01-22,1012.0
2009-01-23,1009.0
2009-01-26,1009.0
2009-01-27,976.0
2009-01-28,982.5
2009-01-29,970.5
2009-01-30,980.0
2009-02-02,959.5
2009-02-03,946.0
2009-02-04,949.5
2009-02-05,980.0
2009-02-06,1001.0
2009-02-09,1002.0
2009-02-10,994.0
2009-02-11,978.0
2009-02-12,968.5
2009-02-13,955.5
2009-02-17,903.0
2009-02-18,887.5
2009-02-19,884.5
2009-02-20,862.5
2009-02-23,872.75
2009-02-24,881.0
2009-02-25,878.0
2009-02-26,869.25
2009-02-27,874.5
2009-03-02,848.5
2009-03-03,863.0
2009-03-04,875.5
2009-03-05,862.5
2009-03-06,879.0
2009-03-09,881.0
2009-03-10,889.0
2009-03-11,875.0
2009-03-12,899.0
2009-03-13,882.5
2009-03-16,911.0
2009-03-17,913.0
2009-03-18,915.0
2009-03-19,940.5
2009-03-20,952.0
2009-03-23,955.5
2009-03-24,967.0
2009-03-25,951.0
2009-03-26,944.0
2009-03-27,917.0
2009-03-30,904.5
2009-03-31,952.0
2009-04-01,952.0
2009-04-02,977.0
2009-04-03,995.5
2009-04-06,994.0
2009-04-07,989.5
2009-04-08,1006.0
2009-04-09,1007.0
2009-04-13,1021.5
2009-04-14,1036.0
2009-04-15,1035.0
2009-04-16,1058.5
2009-04-17,1051.0
2009-04-20,1018.5
2009-04-21,1038.0
2009-04-22,1046.0
2009-04-23,1037.75
2009-04-24,1040.25
2009-04-27,1004.75
2009-04-28,989.5
2009-04-29,1034.0
2009-04-30,1070.0
2009-05-01,1102.0
2009-05-04,1115.25
2009-05-05,1116.0
2009-05-06,1135.0
2009-05-07,1119.0
2009-05-08,1134.0
2009-05-11,1130.0
2009-05-12,1137.5
2009-05-13,1150.0
2009-05-14,1166.0
2009-05-15,1130.5
2009-05-18,1146.5
2009-05-19,1162.0
2009-05-20,1169.0
2009-05-21,1175.0
2009-05-22,1166.0
2009-05-26,1185.5
2009-05-27,1187.0
2009-05-28,1179.0
2009-05-29,1184.0
2009-06-01,1218.5
2009-06-02,1209.0
2009-06-03,1182.0
2009-06-04,1230.0
2009-06-05,1225.5
2009-06-08,1232.5
2009-06-09,1243.5
2009-06-10,1246.0
2009-06-11,1267.0
2009-06-12,1245.5
2009-06-15,1197.0
2009-06-16,1201.25
2009-06-17,1206.25
2009-06-18,1213.75
2009-06-19,1179.0
2009-06-22,1151.5
2009-06-23,1179.0
2009-06-24,1185.0
2009-06-25,1196.0
2009-06-26,1201.0
2009-06-29,1215.0
2009-06-30,1226.25
2009-07-01,1258.5
2009-07-02,1243.0
2009-07-06,1200.0
2009-07-07,1133.5
2009-07-08,1084.0
2009-07-09,1110.5
2009-07-10,1128.25
2009-07-13,1091.5
2009-07-14,1074.0
2009-07-15,1020.5
2009-07-16,976.0
2009-07-17,1009.5
2009-07-20,1033.0
2009-07-21,1014.5
2009-07-22,1018.5
2009-07-23,1023.5
2009-07-24,1021.0
2009-07-27,1021.25
2009-07-28,1054.5
2009-07-29,1057.5
2009-07-30,1128.25
2009-07-31,1134.0
2009-08-03,1173.5
2009-08-04,1165.0
2009-08-05,1175.0
2009-08-06,1170.5
2009-08-07,1184.5
2009-08-10,1170.5
2009-08-11,1216.5
2009-08-12,1216.0
2009-08-13,1187.25
2009-08-14,1100.0
2009-08-17,988.0
2009-08-18,995.5
2009-08-19,997.0
2009-08-20,999.25
2009-08-21,1023.0
2009-08-24,1080.0
2009-08-25,1091.0
2009-08-26,1090.5
2009-08-27,1114.25
2009-08-28,1135.75
2009-08-31,1100.0
2009-09-01,1014.0
2009-09-02,1009.25
2009-09-03,982.0
2009-09-04,961.0
2009-09-08,969.0
2009-09-09,961.5
2009-09-10,973.5
2009-09-11,984.5
2009-09-14,925.0
2009-09-15,960.0
2009-09-16,950.5
2009-09-17,953.0
2009-09-18,941.0
2009-09-21,913.5
2009-09-22,922.0
2009-09-23,920.5
2009-09-24,919.5
2009-09-25,926.0
2009-09-28,919.5
2009-09-29,917.0
2009-09-30,927.0
2009-10-01,918.0
2009-10-02,885.0
2009-10-05,885.0
2009-10-06,910.0
2009-10-07,912.0
2009-10-08,936.0
2009-10-09,964.0
2009-10-12,999.0
2009-10-13,993.0
2009-10-14,994.0
2009-10-15,983.0
2009-10-16,977.5
2009-10-19,996.25
2009-10-20,982.5
2009-10-21,1008.5
2009-10-22,1005.5
2009-10-23,1006.0
2009-10-26,986.5
2009-10-27,973.5
2009-10-28,968.5
2009-10-29,985.5
2009-10-30,978.0
2009-11-02,997.5
2009-11-03,1006.75
2009-11-04,995.5
2009-11-05,967.0
2009-11-06,948.0
2009-11-09,964.25
2009-11-10,961.5
2009-11-11,963.75
2009-11-12,982.25
2009-11-13,984.0
2009-11-16,1010.0
2009-11-17,1029.5
2009-11-18,1027.0
2009-11-19,1039.0
2009-11-20,1046.0
2009-11-23,1042.0
2009-11-24,1046.0
2009-11-25,1054.5
2009-11-27,
2009-11-30,1060.5
2009-12-01,1059.5
2009-12-02,1034.0
2009-12-03,1047.0
2009-12-04,1043.0
2009-12-07,1053.0
2009-12-08,1044.0
2009-12-09,1028.5
2009-12-10,1027.0
2009-12-11,1035.0
2009-12-14,1055.0
2009-12-15,1055.0
2009-12-16,1059.5
2009-12-17,1022.0
2009-12-18,1012.0
2009-12-21,1001.0
2009-12-22,991.0
2009-12-23,1001.25
2009-12-24,
2009-12-28,1029.0
2009-12-29,1038.0
2009-12-30,1036.25
2009-12-31,1039.75
2010-01-04,1049.5
2010-01-05,1052.25
2010-01-06,1050.5
2010-01-07,1017.75
2010-01-08,1013.0
2010-01-11,1001.75
2010-01-12,969.5
2010-01-13,983.5
2010-01-14,968.5
2010-01-15,974.0
2010-01-19,963.5
2010-01-20,950.0
2010-01-21,954.0
2010-01-22,951.5
2010-01-25,940.5
2010-01-26,947.5
2010-01-27,929.0
2010-01-28,931.75
2010-01-29,914.0
2010-02-01,909.75
2010-02-02,925.5
2010-02-03,908.0
2010-02-04,914.0
2010-02-05,913.5
2010-02-08,929.5
2010-02-09,924.5
2010-02-10,937.5
2010-02-11,943.0
2010-02-12,945.0
2010-02-16,965.5
2010-02-17,951.5
2010-02-18,948.0
2010-02-19,945.0
2010-02-22,961.5
2010-02-23,952.5
2010-02-24,955.5
2010-02-25,941.5
2010-02-26,951.0
2010-03-01,952.5
2010-03-02,954.25
2010-03-03,954.5
2010-03-04,932.5
2010-03-05,934.75
2010-03-08,940.5
2010-03-09,941.5
2010-03-10,952.0
2010-03-11,925.5
2010-03-12,926.0
2010-03-15,930.0
2010-03-16,945.0
2010-03-17,959.0
2010-03-18,959.5
2010-03-19,961.75
2010-03-22,968.5
2010-03-23,968.0
2010-03-24,960.0
2010-03-25,942.5
2010-03-26,952.0
2010-03-29,967.5
2010-03-30,974.0
2010-03-31,941.0
2010-04-01,942.0
2010-04-05,936.0
2010-04-06,944.5
2010-04-07,952.5
2010-04-08,946.5
2010-04-09,952.25
2010-04-12,960.0
2010-04-13,968.0
2010-04-14,969.0
2010-04-15,984.0
2010-04-16,985.25
2010-04-19,976.75
2010-04-20,984.0
2010-04-21,995.5
2010-04-22,1004.25
2010-04-23,1000.0
2010-04-26,998.75
2010-04-27,982.75
2010-04-28,982.75
2010-04-29,985.75
2010-04-30,989.5
2010-05-03,975.75
2010-05-04,977.0
2010-05-05,968.25
2010-05-06,945.5
2010-05-07,951.25
2010-05-10,952.75
2010-05-11,958.25
2010-05-12,959.5
2010-05-13,960.5
2010-05-14,948.0
2010-05-17,941.0
2010-05-18,939.5
2010-05-19,938.5
2010-05-20,944.0
2010-05-21,941.0
2010-05-24,940.5
2010-05-25,930.5
2010-05-26,938.0
2010-05-27,951.75
2010-05-28,937.75
2010-06-01,932.0
2010-06-02,932.5
2010-06-03,955.0
2010-06-04,935.0
2010-06-07,935.0
2010-06-08,931.0
2010-06-09,943.5
2010-06-10,935.0
2010-06-11,946.25
2010-06-14,951.5
2010-06-15,949.5
2010-06-16,957.75
2010-06-17,952.0
2010-06-18,961.0
2010-06-21,963.25
2010-06-22,965.5
2010-06-23,958.0
2010-06-24,955.5
2010-06-25,957.0
2010-06-28,955.0
2010-06-29,947.25
2010-06-30,948.5
2010-07-01,953.5
2010-07-02,962.75
